,track,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,decade
21945,Stop Your Sobbing,Pretenders,0.6,0.713,0,-6.025,1,0.0292,0.0249,0.0259,0.312,0.543,121.668,158053,4,45.32661,8,1,80
21946,I Wouldn't Lie,Yarbrough & Peoples,0.728,0.793,7,-8.548,0,0.0279,0.000822,0.732,0.166,0.876,111.29,304480,4,35.6745,14,1,80
21949,Keep On Loving You,REO Speedwagon,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,200293,4,24.17039,9,1,80
21950,Legs,ZZ Top,0.611,0.946,4,-5.357,1,0.0378,0.00957,0.0708,0.36,0.763,125.398,273907,4,28.31208,12,1,80
21951,I Shoulda Loved Ya,Narada Michael Walden,0.759,0.598,0,-14.045,1,0.053,0.172,0.207,0.0995,0.914,113.807,397133,4,34.69766,16,1,80
21952,Sweet Child O' Mine,Guns N' Roses,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,4,27.51497,11,1,80
21953,Satisfied Man,Molly Hatchet,0.655,0.844,11,-11.172,0,0.0344,0.0177,7.43e-05,0.111,0.628,121.906,299067,4,32.07107,16,1,80
21956,Happy Together,The Nylons,0.69,0.591,6,-7.617,0,0.0334,0.224,0.00151,0.126,0.492,122.327,169733,4,73.05004,7,1,80
21957,Sail Away,The Temptations,0.778,0.513,7,-9.92,1,0.03,0.415,2.17e-06,0.322,0.795,116.382,304933,4,30.45472,14,1,80
21960,Rocket,Def Leppard,0.521,0.916,11,-6.822,1,0.0467,0.000249,0.00116,0.948,0.398,81.998,396823,4,24.18601,16,1,80
21963,Hello,Lionel Richie,0.487,0.246,9,-14.104,0,0.0376,0.414,0.0,0.0983,0.0562,61.084,251107,4,93.08345,7,1,80
21964,That Was Yesterday,Foreigner,0.431,0.683,8,-7.417,0,0.0293,0.0477,8.19e-06,0.213,0.506,114.877,229053,4,27.13803,14,1,80
21967,I Really Don't Need No Light,Jeffrey Osborne,0.738,0.591,10,-12.449,0,0.0375,0.25,0.000233,0.0359,0.944,106.672,223240,4,39.61801,11,1,80
21968,Lay All Your Love On Me,Information Society,0.715,0.631,7,-12.29,0,0.0409,0.0334,0.285,0.0742,0.775,128.161,221440,4,51.63859,7,1,80
21969,Shooting Star,Dollar,0.666,0.861,10,-9.613,1,0.0345,0.0214,5.49e-05,0.0586,0.897,138.903,231627,4,32.19567,8,1,80
21970,Girls With Guns,Tommy Shaw,0.32,0.971,9,-6.454,1,0.0444,0.0012,0.0,0.342,0.716,191.299,190040,4,30.9141,12,1,80
21971,"Say It, Say It",E.G. Daily,0.742,0.724,0,-12.435,1,0.0353,0.105,0.0,0.831,0.825,115.298,276040,4,67.19842,11,1,80
21972,The Power Of Love,Huey Lewis & The News,0.768,0.829,5,-5.109,1,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333,4,46.30114,11,1,80
21975,Say What,Jesse Winchester,0.716,0.617,5,-8.636,1,0.0403,0.838,0.000545,0.0818,0.813,111.308,190013,4,39.52124,8,1,80
21978,Holiday Road,Lindsey Buckingham,0.428,0.608,5,-13.729,1,0.0655,0.0144,0.000211,0.728,0.92,188.643,131520,4,29.1831,9,1,80
21983,American Heartbeat,Survivor,0.741,0.795,0,-12.885,0,0.0305,0.256,0.000366,0.205,0.563,132.727,249400,4,27.44997,8,1,80
21984,Your Love,The Outfield,0.555,0.757,1,-7.868,0,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,221840,4,43.996,9,1,80
21985,I Want To Make The World Turn Around,The Steve Miller Band,0.525,0.646,4,-15.121,0,0.0363,0.451,0.0035,0.0961,0.671,76.202,266600,4,13.5584,13,1,80
21987,Stop,Sam Brown,0.326,0.3,9,-13.671,1,0.0454,0.443,0.0,0.139,0.391,185.63,295907,3,53.59801,12,1,80
21988,My Hometown,Bruce Springsteen,0.652,0.338,9,-11.58,1,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,279667,4,47.75993,11,1,80
21989,Hearts,Marty Balin,0.719,0.551,0,-9.124,1,0.0324,0.529,9.05e-06,0.139,0.829,123.444,258773,4,34.24938,9,1,80
21990,Dancing In Heaven (Orbital Be-Bop),Q-feel,0.752,0.54,0,-14.671,0,0.0366,0.117,0.0179,0.0813,0.866,138.633,398768,4,29.54007,19,1,80
21991,Stop To Love,Luther Vandross,0.729,0.534,6,-11.564,1,0.0372,0.035,0.00101,0.054,0.9,143.604,310267,4,46.74977,14,1,80
21992,Dirty Water,The Inmates,0.532,0.723,0,-10.201,1,0.0326,0.00207,0.0151,0.0721,0.7,152.649,179866,4,37.55262,8,1,80
21993,Who's Crying Now,Journey,0.57,0.554,9,-9.732,0,0.0288,0.0548,0.0,0.139,0.372,122.135,300147,4,38.483,10,1,80
21994,Wind Him Up,Saga,0.529,0.491,0,-15.282,0,0.0307,0.075,0.028,0.123,0.609,130.691,347507,4,62.81975,14,1,80
21995,Easy Love,Dionne Warwick,0.775,0.621,0,-10.265,1,0.035,0.0916,0.0,0.147,0.939,110.602,196827,4,35.70866,11,1,80
21996,Show Some Respect,Tina Turner,0.858,0.725,7,-4.014,0,0.0496,0.398,0.00151,0.234,0.964,143.707,199213,4,30.70269,8,1,80
21997,Over My Head,Toni Basil,0.756,0.707,4,-6.943,0,0.0342,0.0426,0.000292,0.21,0.442,126.384,200586,4,49.12206,10,1,80
21999,Thorn In My Side,Eurythmics,0.663,0.903,7,-2.529,1,0.0294,0.0421,1.44e-05,0.131,0.774,122.206,253400,4,40.80806,10,1,80
22000,Love Is The Key,Maze Featuring Frankie Beverly,0.808,0.851,9,-5.549,0,0.0514,0.251,5.23e-06,0.624,0.914,124.242,241480,4,30.80228,11,1,80
22001,Don't Know Much,Linda Ronstadt (Featuring Aaron Neville),0.401,0.285,11,-11.005,1,0.0327,0.657,1.13e-05,0.158,0.267,130.465,211973,4,50.90012,9,1,80
22002,Change Of Heart,Tom Petty And The Heartbreakers,0.534,0.869,0,-4.76,1,0.0328,0.00203,0.000154,0.771,0.941,122.499,198800,4,64.53182,8,1,80
22004,The Angel Song,Great White,0.594,0.21,9,-17.807,0,0.0293,0.685,0.00184,0.0918,0.099,110.415,291067,4,53.15433,12,1,80
22007,The Old Songs,Barry Manilow,0.263,0.461,5,-8.205,1,0.0286,0.451,0.0,0.0692,0.338,152.722,281773,4,30.88667,15,1,80
22008,He's A Liar,Bee Gees,0.75,0.799,0,-10.016,1,0.03,0.00523,0.0043,0.07,0.848,127.547,245440,4,47.3451,12,1,80
22011,Love Or Let Me Be Lonely,Paul Davis,0.449,0.897,4,-3.942,0,0.0463,0.793,0.0,0.267,0.691,175.32,221400,4,34.3559,11,1,80
22012,Athena,The Who,0.609,0.754,2,-10.82,1,0.034,0.431,0.000902,0.112,0.57,123.208,227600,4,52.0381,11,1,80
22013,Big Crash,Eddie Money,0.494,0.804,2,-5.759,1,0.0389,0.00328,0.00538,0.083,0.799,157.877,219440,4,29.19332,12,1,80
22014,Blue Jean,David Bowie,0.559,0.849,2,-6.39,1,0.0308,0.0401,0.33,0.131,0.822,124.608,191907,4,26.599,9,1,80
22015,Years From Now,Dr. Hook,0.405,0.467,8,-12.424,1,0.0366,0.783,0.0,0.232,0.647,149.955,175000,3,29.47145,10,1,80
22018,Don't Stop Believin',Journey,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,250987,4,48.63472,11,1,80
22019,Eye In The Sky,The Alan Parsons Project,0.823,0.417,2,-12.643,1,0.032,0.562,0.00098,0.0765,0.522,111.928,276280,4,52.23674,10,1,80
22023,Wouldn't It Be Good,Nik Kershaw,0.62,0.52,5,-10.489,1,0.0239,0.016,0.00103,0.132,0.681,94.938,290592,4,61.03153,12,1,80
22025,And She Was,Talking Heads,0.763,0.629,9,-9.947,1,0.0322,0.013,0.0585,0.0756,0.973,126.477,219200,4,24.0932,13,1,80
22030,Hooked On Swing,Larry Elgart And His Manhattan Swing Orchestra,0.676,0.585,0,-10.04,1,0.0675,0.402,0.41,0.0626,0.792,178.197,395667,4,41.5449,18,1,80
22031,Play That Funky Music,Roxanne,0.69,0.787,9,-10.431,1,0.0554,0.0433,0.000126,0.361,0.716,110.901,207453,4,37.78979,10,1,80
22033,Everybody's Got To Learn Sometime,The Korgis,0.425,0.298,1,-12.037,0,0.0258,0.0154,0.00133,0.0725,0.0929,75.038,251947,4,72.43576,9,1,80
22034,Winning,Santana,0.664,0.521,2,-13.251,1,0.031,0.0935,0.000493,0.0502,0.746,86.142,209733,4,18.41149,11,1,80
22035,Don't Do Me Like That,Tom Petty And The Heartbreakers,0.758,0.805,0,-4.243,1,0.0279,0.211,1.53e-05,0.0982,0.961,116.543,161787,4,51.18105,8,1,80
22037,Queen Of Hearts,Juice Newton,0.669,0.779,2,-11.522,1,0.0533,0.211,8.98e-05,0.132,0.975,169.478,206867,4,35.88157,12,1,80
22039,Ain't Nothing Like The Real Thing/You're All I Need To Get By,Chris Christian (with Amy Holland),0.636,0.484,2,-9.968,1,0.0254,0.393,0.0,0.0929,0.454,94.68,213520,4,41.71844,9,1,80
22040,Darlin' I,Vanessa Williams,0.524,0.377,2,-14.244,1,0.0318,0.239,0.00376,0.0715,0.137,129.958,252667,4,33.95217,11,1,80
22046,Old Fashioned Love,Smokey Robinson,0.75,0.62,0,-9.011,1,0.0284,0.473,8.58e-05,0.239,0.962,105.536,194507,4,29.65793,9,1,80
22049,American Storm,Bob Seger,0.501,0.943,4,-4.796,1,0.0468,0.0761,0.0,0.151,0.805,150.357,243264,4,46.09684,11,1,80
22050,Only One You,T.G. Sheppard,0.813,0.62,4,-12.454,0,0.0274,0.49,0.186,0.0636,0.97,95.274,202227,4,29.2768,8,1,80
22051,Strip,Adam Ant,0.684,0.849,11,-6.562,0,0.0478,0.138,0.0,0.636,0.75,124.988,228707,4,32.74974,12,1,80
22053,Heat Of The Night,Bryan Adams,0.486,0.853,4,-11.836,0,0.0297,0.257,0.000824,0.355,0.726,173.85,307000,4,23.64853,23,1,80
22055,There's No Easy Way,James Ingram,0.563,0.184,8,-16.386,1,0.0417,0.689,0.0,0.129,0.194,128.048,227293,4,38.33066,11,1,80
22057,I Do What I Do... (Theme For 9 1/2 Weeks),John Taylor,0.485,0.951,2,-10.656,0,0.0576,0.000204,0.0014,0.116,0.746,164.264,225333,4,30.63557,11,1,80
22061,Restless Heart,John Waite,0.553,0.787,7,-8.72,1,0.0295,0.0412,0.0,0.155,0.852,134.243,270587,4,38.26147,7,1,80
22062,Jody,Jermaine Stewart,0.695,0.836,11,-12.34,0,0.0445,0.0015,0.04,0.714,0.787,110.611,335880,4,22.1849,14,1,80
22066,Inside Of You,"Ray, Goodman & Brown",0.571,0.411,7,-12.198,1,0.0291,0.478,0.0,0.711,0.512,80.518,296240,4,21.91667,10,1,80
22068,Strap Me In,The Cars,0.551,0.805,9,-9.16,0,0.0365,0.101,0.0223,0.268,0.581,112.082,264573,4,44.61666,13,1,80
22070,Rise,Herb Alpert,0.814,0.454,10,-10.802,1,0.0413,0.133,0.839,0.0863,0.903,99.265,457400,4,48.5136,18,1,80
22071,Lucky,Greg Kihn,0.879,0.47,9,-14.479,0,0.0332,0.0426,0.000251,0.0537,0.899,115.494,208867,4,36.09002,11,1,80
22072,You Know What To Do,Carly Simon,0.741,0.591,6,-13.968,0,0.0312,0.102,0.000396,0.159,0.933,126.589,252120,4,55.93795,10,1,80
22073,Gold,Spandau Ballet,0.711,0.74,10,-7.776,0,0.036,0.261,0.0114,0.104,0.638,143.047,231480,4,28.51029,13,1,80
22074,You Decorated My Life,Kenny Rogers,0.264,0.307,7,-12.36,1,0.0341,0.662,0.0,0.101,0.153,172.546,218133,4,55.24744,10,1,80
22075,Kids In America,Kim Wilde,0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,205533,4,33.73974,12,1,80
22077,Holding Back The Years,Simply Red,0.707,0.514,9,-8.885,0,0.0281,0.58,0.000159,0.0953,0.524,86.035,269840,4,21.10054,10,1,80
22079,Chain Reaction,Diana Ross,0.806,0.6,11,-9.642,1,0.0329,0.091,0.000436,0.0836,0.756,127.814,227880,4,31.16615,14,1,80
22081,I Believe,Chilliwack,0.557,0.688,9,-9.98,1,0.0324,0.097,5.89e-05,0.0841,0.796,91.048,239133,4,52.70912,11,1,80
22082,Don't Make Me Do It,Patrick Simmons,0.656,0.73,4,-6.607,1,0.041,0.022,0.00322,0.135,0.959,125.489,173653,4,20.84331,9,1,80
22083,What Is Love,Howard Jones,0.631,0.74,0,-10.22,0,0.0452,0.303,0.00132,0.136,0.91,97.0,396093,4,62.79879,15,1,80
22088,Somebody Special,Rod Stewart,0.675,0.604,7,-10.608,1,0.0236,0.116,2.31e-06,0.0797,0.615,94.135,269400,4,43.45917,13,1,80
22089,Ribbon In The Sky,Stevie Wonder,0.629,0.248,10,-16.026,0,0.0307,0.627,0.00011,0.0884,0.372,136.896,337133,4,37.23618,15,1,80
22090,What Have I Done To Deserve This?,Pet Shop Boys & Dusty Springfield,0.711,0.875,5,-5.24,1,0.0336,0.129,0.00126,0.159,0.925,118.022,260413,4,28.14526,12,1,80
22092,Money,The Flying Lizards,0.858,0.937,5,-11.667,1,0.163,0.0342,0.142,0.612,0.539,130.118,338187,4,42.20837,14,1,80
22093,Wild And Crazy Love,Mary Jane Girls,0.799,0.768,9,-11.607,1,0.0496,0.00491,0.0847,0.313,0.858,119.122,382800,4,23.94292,13,1,80
22094,Escape (The Pina Colada Song),Rupert Holmes,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.713,276493,4,16.01585,14,1,80
22095,Night Shift,Quarterflash,0.743,0.612,7,-10.928,0,0.0316,0.251,0.0002,0.113,0.617,124.339,244027,4,35.65859,10,1,80
22099,When The Children Cry,White Lion,0.493,0.236,4,-13.638,0,0.0293,0.665,0.0,0.0744,0.375,130.341,258547,4,28.07692,12,1,80
22104,Dominoes,Robbie Nevil,0.662,0.788,11,-11.631,0,0.0351,0.139,8.88e-05,0.415,0.956,123.74,286200,4,52.39713,13,1,80
22108,These Times Are Hard For Lovers,John Waite,0.569,0.606,2,-11.699,0,0.0279,0.0226,0.0,0.146,0.731,110.697,255693,4,36.27675,11,1,80
22109,I'm Coming Out,Diana Ross,0.72,0.828,5,-9.211,1,0.0463,0.185,0.433,0.0839,0.768,110.07,323347,4,28.15507,14,1,80
22110,I Can't Stand Still,Don Henley,0.538,0.626,1,-5.952,0,0.028,0.266,0.0,0.617,0.849,70.845,214174,4,88.19452,9,1,80
22116,Twilight Zone,Golden Earring,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,478107,4,31.2314,16,1,80
22121,Fast Car,Tracy Chapman,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,296800,4,49.35386,14,1,80
22122,Crimson And Clover,Joan Jett & the Blackhearts,0.181,0.772,0,-5.201,1,0.0385,0.0601,0.00045,0.072,0.607,166.741,197493,4,60.63335,7,1,80
22123,Off The Wall,Michael Jackson,0.827,0.595,3,-13.909,0,0.0565,0.182,0.0,0.0785,0.921,118.741,246000,4,67.78954,9,1,80
22125,Supersonic,J.J. Fad,0.825,0.391,7,-15.962,1,0.202,0.000374,0.00188,0.0608,0.396,132.104,232307,4,20.31318,14,1,80
22128,Touch Of Grey,Grateful Dead,0.617,0.817,11,-7.136,1,0.0354,0.0427,3.34e-06,0.146,0.803,159.907,347827,4,61.47583,16,1,80
22131,Lay Your Hands On Me,Bon Jovi,0.332,0.967,2,-3.859,1,0.0679,0.177,0.0,0.308,0.389,100.497,229293,4,54.50652,9,1,80
22135,Sharp Dressed Man,ZZ Top,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,258027,4,45.17035,12,1,80
22137,Your Personal Touch,"Evelyn ""Champagne"" King",0.729,0.794,10,-8.505,0,0.0519,0.00774,0.00458,0.0288,0.936,111.036,290893,4,35.6834,14,1,80
22138,Automatic,The Pointer Sisters,0.776,0.669,5,-8.811,1,0.0662,0.0236,1.83e-05,0.0863,0.915,111.116,366360,4,42.71039,12,1,80
22140,Strut,Sheena Easton,0.91,0.751,1,-11.29,1,0.039,0.295,0.00214,0.141,0.975,114.659,240960,4,62.25329,9,1,80
22141,Love Power,Dionne Warwick & Jeffrey Osborne,0.78,0.481,0,-13.179,0,0.0304,0.249,1.6e-05,0.07,0.618,116.17,273707,4,46.32579,16,1,80
22142,Dancing In The Street,Van Halen,0.58,0.941,7,-3.51,1,0.0805,0.414,1.41e-05,0.155,0.684,119.844,225012,4,68.98675,9,1,80
22146,Only Lonely,Bon Jovi,0.554,0.924,0,-4.226,0,0.0374,0.00664,0.0,0.408,0.306,120.756,302227,4,29.00528,14,1,80
22147,Satisfaction Guaranteed,The Firm,0.481,0.573,0,-13.793,1,0.0468,0.251,0.0,0.0366,0.6,137.198,250440,4,41.16763,12,1,80
22148,I Can't Drive 55,Sammy Hagar,0.537,0.645,9,-12.362,1,0.0308,0.00214,3.21e-05,0.0911,0.848,133.745,254467,4,50.64922,12,1,80
22149,Two People,Tina Turner,0.743,0.574,10,-6.563,0,0.0289,0.267,0.000441,0.0526,0.682,89.685,249053,4,36.76152,13,1,80
22150,Invisible Touch,Genesis,0.659,0.878,0,-5.987,1,0.0298,0.339,0.000543,0.0731,0.843,131.037,209587,4,48.62372,10,1,80
22152,You Don't Have To Cry,Rene & Angela,0.596,0.483,5,-12.406,0,0.0474,0.395,0.000218,0.365,0.692,73.117,335173,4,39.50617,12,1,80
22154,Memory,Barbra Streisand,0.18,0.24,10,-14.889,1,0.0412,0.416,0.000696,0.105,0.119,75.535,235160,5,29.23973,12,1,80
22156,Love On A Shoestring,Captain & Tennille,0.534,0.657,0,-6.008,1,0.0452,0.424,0.0,0.1,0.303,113.068,221133,4,33.46564,9,1,80
22157,Let The Music Play,Shannon,0.765,0.872,10,-6.993,0,0.119,0.0038,0.482,0.275,0.901,118.074,216000,4,46.07133,11,1,80
22158,Oh Daddy,Adrian Belew,0.791,0.658,2,-8.921,1,0.0464,0.244,1.89e-05,0.303,0.92,132.036,186733,4,24.8978,10,1,80
22159,Body Rock,Maria Vidal,0.73,0.537,3,-11.27,1,0.0332,0.253,8.35e-05,0.0382,0.788,120.437,222173,4,28.27686,10,1,80
22160,Oh Sheila,Ready For The World,0.798,0.577,0,-10.347,1,0.0777,0.0234,0.00112,0.0728,0.835,128.82,240093,4,30.12543,10,1,80
22163,She's A Beauty,The Tubes,0.689,0.789,2,-8.565,1,0.0359,0.0684,0.000516,0.297,0.631,110.739,240667,4,42.34064,11,1,80
22164,(Closest Thing To) Perfect,Jermaine Jackson,0.661,0.763,6,-12.204,0,0.0326,0.0205,0.000307,0.382,0.905,149.974,230693,4,30.29636,12,1,80
22165,Symptoms Of True Love,Tracie Spencer,0.72,0.779,10,-13.295,0,0.06,0.179,5.48e-06,0.1,0.602,120.662,304924,4,33.72905,10,1,80
22168,You'll Accomp'ny Me,Bob Seger,0.589,0.751,9,-5.663,1,0.0402,0.0785,2.38e-06,0.0878,0.637,108.849,240227,4,36.04161,11,1,80
22170,"Someday, Someway",Marshall Crenshaw,0.561,0.928,9,-5.216,1,0.166,0.113,0.0,0.173,0.882,154.914,169533,4,37.23291,10,1,80
22171,Give Me Tonight,Shannon,0.697,0.979,9,-7.262,0,0.0538,0.0199,0.0127,0.317,0.583,119.083,233493,4,29.14101,12,1,80
22177,For A Rocker,Jackson Browne,0.505,0.549,2,-11.793,1,0.0369,0.0124,3.44e-06,0.353,0.778,147.022,244867,4,26.34912,11,1,80
22179,I Like It,Debarge,0.675,0.733,9,-4.5,1,0.0443,0.446,1.8e-05,0.201,0.83,175.011,279400,4,46.88393,11,1,80
22182,Only In My Dreams,Debbie Gibson,0.612,0.796,8,-10.885,1,0.0395,0.124,0.00477,0.0888,0.895,124.854,233400,4,36.37169,11,1,80
22185,What Do All The People Know,The Monroes,0.644,0.935,4,-5.174,1,0.12,0.0151,0.0,0.266,0.913,141.201,259919,4,27.33417,11,1,80
22186,Fool For Your Loving,Whitesnake,0.503,0.943,9,-4.951,0,0.0403,0.00171,4.1e-05,0.253,0.536,125.861,248547,4,21.3616,12,1,80
22189,You Saved My Soul,Burton Cummings,0.543,0.356,9,-13.399,1,0.0338,0.858,8.57e-05,0.822,0.491,117.397,270838,4,26.91904,14,1,80
22192,Listen To Your Heart,Roxette,0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063,328093,4,23.44252,12,1,80
22193,Tell Me,White Lion,0.48,0.727,11,-9.862,0,0.0416,0.0129,5.83e-05,0.625,0.645,140.1,268973,4,28.17485,13,1,80
22198,She Blinded Me With Science,Thomas Dolby,0.799,0.755,9,-11.538,1,0.0419,0.108,0.169,0.0661,0.975,128.695,221267,4,41.88129,10,1,80
22200,Radio Ga Ga,Queen,0.744,0.502,5,-7.705,1,0.0359,0.179,0.000172,0.19,0.655,112.345,348227,4,34.14197,21,1,80
22203,Even The Nights Are Better,Air Supply,0.434,0.507,5,-10.422,1,0.0358,0.565,0.0,0.161,0.236,115.309,237107,4,45.88944,7,1,80
22204,Man On Your Mind,Little River Band,0.795,0.628,4,-10.406,1,0.0547,0.101,0.00207,0.546,0.94,113.302,246413,4,27.24705,10,1,80
22205,Kissing A Fool,George Michael,0.394,0.274,5,-14.314,1,0.031,0.168,8.55e-06,0.105,0.166,116.801,275333,3,55.9292,11,1,80
22208,Stacy,Fortune,0.258,0.659,11,-5.987,1,0.0385,0.0182,0.000248,0.205,0.303,201.208,244587,4,17.99109,12,1,80
22209,Body Talk,The Deele,0.908,0.448,9,-9.968,0,0.0847,0.0681,0.000138,0.0616,0.847,124.174,336627,4,158.85822,10,1,80
22211,Let Me Tickle Your Fancy,Jermaine Jackson,0.966,0.63,1,-13.942,0,0.058,0.0328,3.28e-06,0.0832,0.967,126.522,229093,4,47.64518,10,1,80
22217,In The Shape Of A Heart,Jackson Browne,0.757,0.558,4,-8.365,1,0.0293,0.253,5.73e-06,0.0933,0.72,126.379,342173,4,39.0148,16,1,80
22218,We're Going All The Way,Jeffrey Osborne,0.633,0.419,11,-11.75,1,0.0334,0.478,0.0,0.27,0.486,138.949,257667,4,62.88077,14,1,80
22221,Take Me Home Tonight,Eddie Money,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,211160,4,60.95937,10,1,80
22225,Off On Your Own (Girl),Al B. Sure!,0.693,0.535,10,-13.99,0,0.0446,0.00299,3.03e-06,0.0636,0.666,95.557,249000,4,20.45129,9,1,80
22230,Love Cries,Stage Dolls,0.622,0.661,6,-12.607,0,0.03,0.0194,0.000942,0.3,0.574,127.02,251853,4,57.75866,10,1,80
22231,Partyman,Prince,0.846,0.617,9,-11.6,1,0.0806,0.0521,0.00109,0.797,0.835,117.75,191560,4,31.76291,8,1,80
22232,Layin' It On The Line,Jefferson Starship,0.648,0.918,0,-4.67,0,0.0447,0.00102,0.0605,0.173,0.654,119.165,251853,4,26.76027,12,1,80
22238,Running Up That Hill,Kate Bush,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,298933,4,25.87083,13,1,80
22239,Walking In L.a.,Missing Persons,0.71,0.773,0,-10.803,1,0.0318,0.136,2.49e-05,0.265,0.961,138.55,240533,4,29.14428,15,1,80
22241,Words Get In The Way,Miami Sound Machine,0.674,0.31,5,-17.352,1,0.0329,0.293,1.64e-05,0.108,0.56,155.656,205533,4,26.19483,12,1,80
22243,Dressed For Success,Roxette,0.744,0.67,5,-5.305,1,0.0298,0.0831,0.0,0.184,0.856,119.706,249840,4,24.42017,14,1,80
22247,Ain't Too Proud To Beg,Rick Astley,0.777,0.638,0,-12.358,1,0.0292,0.0527,5.05e-05,0.0493,0.796,108.077,258133,4,39.25278,10,1,80
22248,You Can't Hurry Love,Phil Collins,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747,4,20.64654,8,1,80
22249,We'll Be Together,Sting,0.794,0.75,5,-4.952,1,0.0389,0.462,2.52e-05,0.716,0.961,119.942,239554,4,31.73369,13,1,80
22252,Allergies,Paul Simon,0.566,0.574,7,-10.153,1,0.0628,0.191,0.000109,0.0294,0.61,87.026,279080,4,34.95385,10,1,80
22254,"Somewhere Out There (From ""An American Tail"")",Linda Ronstadt & James Ingram,0.32,0.221,0,-16.302,1,0.0328,0.817,0.000137,0.0977,0.116,80.036,238173,4,52.16804,12,1,80
22255,Love's About to Change My Heart,Donna Summer,0.596,0.73,4,-14.208,0,0.0346,0.0873,0.00219,0.058,0.6,126.03,243533,4,27.9885,7,1,80
22258,One,Metallica,0.438,0.687,7,-9.15,1,0.0619,0.000668,0.0801,0.42,0.426,103.01,446146,3,53.98649,18,1,80
22261,Baby Come And Get It,The Pointer Sisters,0.879,0.822,0,-13.536,1,0.0426,0.209,0.00325,0.12,0.961,124.052,259067,4,40.03933,10,1,80
22263,Seasons,Grace Slick,0.339,0.387,7,-11.65,0,0.0349,0.679,2.77e-05,0.116,0.614,76.668,205067,4,44.87861,8,1,80
22266,Nice 'N' Slow,Freddie Jackson,0.754,0.561,1,-9.17,0,0.0346,0.467,0.0,0.0958,0.775,103.99,316173,4,28.84426,12,1,80
22267,Don't Close Your Eyes,KIX,0.481,0.7,6,-8.749,0,0.0342,0.102,0.0806,0.231,0.218,151.281,252633,4,36.97533,11,1,80
22270,Love Changes (Everything),Climie Fisher,0.624,0.868,5,-5.867,1,0.0269,0.305,1.38e-05,0.186,0.806,111.143,268187,4,29.69719,12,1,80
22273,Rappin' Rodney,Rodney Dangerfield,0.814,0.7,7,-7.034,1,0.262,0.28,0.0,0.0612,0.634,99.999,265213,4,25.89253,10,1,80
22274,Happy,Surface,0.792,0.494,0,-12.425,1,0.115,0.0352,0.00282,0.0513,0.647,97.635,239827,4,24.02956,11,1,80
22278,Don't Ask Me Why,Billy Joel,0.691,0.726,5,-7.353,1,0.0543,0.138,0.0,0.11,0.868,98.418,177360,4,32.45358,8,1,80
22283,Crazy Crazy Nights,KISS,0.591,0.869,7,-6.383,1,0.0655,0.41,0.0,0.718,0.74,121.68,227600,4,40.77981,12,1,80
22284,Since You've Been Gone,The Outfield,0.491,0.834,2,-11.204,1,0.0571,0.26,1.07e-05,0.196,0.481,124.122,286467,4,47.41529,11,1,80
22286,Centipede,Rebbie Jackson,0.539,0.657,11,-8.485,1,0.0586,0.0793,0.000328,0.183,0.658,117.137,270627,4,40.37435,14,1,80
22287,Way Out,J.J. Fad,0.892,0.294,5,-14.493,0,0.288,0.00268,0.00372,0.0483,0.732,131.333,169427,4,44.90179,8,1,80
22290,Turn Around,Neil Diamond,0.557,0.449,7,-12.62,1,0.029,0.0436,0.0,0.0993,0.713,167.728,229667,4,36.53105,11,1,80
22291,Lady (You Bring Me Up),Commodores,0.894,0.6,0,-9.354,0,0.0423,0.189,0.000424,0.0845,0.85,120.985,293227,4,40.54462,9,1,80
22292,Reaction To Action,Foreigner,0.631,0.935,2,-6.459,1,0.0564,0.00535,0.0168,0.151,0.404,115.687,212000,4,23.73686,10,1,80
22293,I Could Never Take The Place Of Your Man,Prince,0.619,0.602,0,-14.872,1,0.0276,0.0741,0.0268,0.339,0.863,147.663,389227,4,75.76148,12,1,80
22294,Fire And Ice,Pat Benatar,0.7,0.669,0,-3.453,0,0.0336,0.141,0.000212,0.157,0.491,118.325,198693,4,27.54603,6,1,80
22295,Ti Amo,Laura Branigan,0.577,0.519,5,-11.899,1,0.0312,0.425,0.0,0.141,0.638,184.328,254333,3,35.05811,12,1,80
